raceId,driverId,constructorId,positionText,positionOrder,points,rank
343,810,166,19,19,0.0,20
343,812,164,20,20,0.0,24
343,811,164,R,21,0.0,21
343,20,9,R,22,0.0,13
343,5,205,R,23,0.0,22
343,15,205,R,24,0.0,23
344,1,1,1,1,25.0,2
344,18,1,2,2,18.0,4
344,4,6,3,3,15.0,6
344,20,9,4,4,12.0,8
344,17,9,5,5,10.0,5
344,3,131,6,6,8.0,3
344,9,4,7,7,6.0,1
344,67,5,8,8,4.0,15
344,24,10,9,9,2.0,11
344,16,10,10,10,1.0,13
344,30,131,11,11,0.0,14
344,153,5,12,12,0.0,16
344,807,3,13,13,0.0,9
344,22,3,14,14,0.0,10
344,13,6,15,15,0.0,7
344,5,205,16,16,0.0,18
344,808,4,17,17,0.0,12
344,812,164,18,18,0.0,21
344,810,166,19,19,0.0,22
344,10,166,R,20,0.0,20
344,15,205,R,21,0.0,19
344,37,15,R,22,0.0,17
344,811,164,R,23,0.0,23
344,155,15,R,24,0.0,\N
345,20,9,1,1,25.0,3
345,1,1,2,2,18.0,4
345,18,1,3,3,15.0,1
345,22,3,4,4,12.0,5
345,9,4,5,5,10.0,7
345,16,10,6,6,8.0,8
345,155,15,7,7,6.0,6
345,4,6,8,8,4.0,10
345,67,5,9,9,2.0,11
345,3,131,10,10,1.0,9
345,13,6,11,11,0.0,13
345,37,15,12,12,0.0,16
345,153,5,13,13,0.0,15
345,808,4,14,14,0.0,12
345,30,131,15,15,0.0,2
345,24,10,16,16,0.0,14
345,810,166,17,17,0.0,20
345,812,164,18,18,0.0,22
345,10,166,19,19,0.0,19
345,811,164,20,20,0.0,21
345,15,205,21,21,0.0,18
345,807,3,R,22,0.0,17
345,5,205,R,23,0.0,24
345,17,9,R,24,0.0,23
346,17,9,1,1,25.0,4
346,1,1,2,2,18.0,6
346,3,131,3,3,15.0,7
346,18,1,4,4,12.0,9
346,22,3,5,5,10.0,11
346,155,15,6,6,8.0,10
346,20,9,7,7,6.0,3
346,16,10,8,8,4.0,16
346,30,131,9,9,2.0,15
346,807,3,10,10,1.0,13
346,24,10,11,11,0.0,14
346,67,5,12,12,0.0,8
346,808,4,13,13,0.0,5
346,4,6,14,14,0.0,1
346,13,6,15,15,0.0,2
346,15,205,16,16,0.0,20
346,5,205,17,17,0.0,18
346,10,166,18,18,0.0,19
346,812,164,19,19,0.0,23
346,29,164,20,20,0.0,22
346,153,5,R,21,0.0,12
346,37,15,R,22,0.0,17
346,9,4,R,23,0.0,21
346,810,166,R,24,0.0,24
347,4,6,1,1,25.0,2
347,13,6,2,2,18.0,3
347,20,9,3,3,15.0,1
347,1,1,4,4,12.0,5
347,18,1,5,5,10.0,4
347,17,9,6,6,8.0,9
347,9,4,7,7,6.0,16
347,3,131,8,8,4.0,8
347,30,131,9,9,2.0,14
347,808,4,10,10,1.0,17
347,155,15,11,11,0.0,15
347,22,3,12,12,0.0,13
347,807,3,13,13,0.0,11
347,37,15,14,14,0.0,6
347,153,5,15,15,0.0,12
347,24,10,16,16,0.0,7
347,16,10,17,17,0.0,10
347,10,166,18,18,0.0,18
347,811,164,19,19,0.0,21
347,5,205,R,20,0.0,19
347,810,166,R,21,0.0,20
347,29,164,R,22,0.0,22
347,15,205,R,23,0.0,23
347,67,5,R,24,0.0,\N
348,17,9,1,1,25.0,2
348,4,6,2,2,18.0,4
348,20,9,3,3,15.0,1
348,13,6,4,4,12.0,5
348,808,4,5,5,10.0,6
348,807,3,6,6,8.0,7
348,37,15,7,7,6.0,10
348,18,1,8,8,4.0,8
348,155,15,9,9,2.0,9
348,22,3,10,10,1.0,3
348,30,131,11,11,0.0,12
348,67,5,12,12,0.0,13
348,24,10,13,13,0.0,11
348,5,205,14,14,0.0,18
348,15,205,15,15,0.0,17
348,10,166,16,16,0.0,19
348,811,164,17,17,0.0,21
348,810,166,18,18,0.0,16
348,29,164,19,19,0.0,23
348,1,1,R,20,0.0,14
348,9,4,R,21,0.0,15
348,3,131,R,22,0.0,20
348,16,10,R,23,0.0,22
348,153,5,R,24,0.0,\N
349,1,1,1,1,25.0,1
349,17,9,2,2,18.0,2
349,9,4,3,3,15.0,3
349,13,6,4,4,12.0,4
349,16,10,5,5,10.0,5
349,3,131,6,6,8.0,10
349,30,131,7,7,6.0,13
349,155,15,8,8,4.0,11
349,808,4,9,9,2.0,7
349,24,10,10,10,1.0,14
349,37,15,11,11,0.0,15
349,67,5,12,12,0.0,17
349,153,5,13,13,0.0,9
349,807,3,14,14,0.0,12
349,20,9,15,15,0.0,6
349,5,205,16,16,0.0,22
349,810,166,17,17,0.0,21
349,10,166,18,18,0.0,19
349,15,205,19,19,0.0,18
349,29,164,20,20,0.0,20
349,4,6,R,21,0.0,8
349,18,1,R,22,0.0,16
349,811,164,R,23,0.0,23
349,22,3,R,24,0.0,\N
350,4,6,1,1,25.0,1
350,18,1,2,2,18.0,8
350,13,6,3,3,15.0,6
350,20,9,4,4,12.0,4
350,3,131,5,5,10.0,3
350,17,9,6,6,8.0,2
350,807,3,7,7,6.0,7
350,9,4,8,8,4.0,5
350,30,131,9,9,2.0,11
350,22,3,10,10,1.0,14
350,67,5,11,11,0.0,13
350,24,10,12,12,0.0,12
350,808,4,13,13,0.0,9
350,37,15,14,14,0.0,16
350,153,5,15,15,0.0,15
350,16,10,16,16,0.0,10
350,10,166,17,17,0.0,17
350,5,205,18,18,0.0,18
350,29,164,19,19,0.0,20
350,810,166,20,20,0.0,19
350,15,205,R,21,0.0,21
350,811,164,R,22,0.0,22
350,1,1,R,23,0.0,\N
350,155,15,R,24,0.0,\N
351,4,6,1,1,25.0,1
351,20,9,2,2,18.0,2
351,17,9,3,3,15.0,5
351,18,1,4,4,12.0,7
351,3,131,5,5,10.0,8
351,22,3,6,6,8.0,9
351,9,4,7,7,6.0,3
351,13,6,8,8,4.0,12
351,16,10,9,9,2.0,15
351,807,3,10,10,1.0,13
351,808,4,11,11,0.0,11
351,153,5,12,12,0.0,14
351,30,131,13,13,0.0,4
351,67,5,14,14,0.0,6
351,810,166,15,15,0.0,17
351,5,205,16,16,0.0,18
351,10,166,R,17,0.0,19
351,2,15,R,18,0.0,16
351,1,1,R,19,0.0,10
351,32,164,R,20,0.0,22
351,155,15,R,21,0.0,20
351,811,164,R,22,0.0,23
351,15,205,R,23,0.0,21
351,24,10,R,24,0.0,\N
352,20,9,1,1,25.0,3
352,17,9,2,2,18.0,1
352,4,6,3,3,15.0,4
352,18,1,4,4,12.0,2
352,1,1,5,5,10.0,9
352,30,131,6,6,8.0,7
352,155,15,7,7,6.0,6
352,2,15,8,8,4.0,10
352,22,3,9,9,2.0,11
352,67,5,10,10,1.0,8
352,153,5,11,11,0.0,5
352,5,205,12,12,0.0,14
352,15,205,13,13,0.0,15
352,10,166,14,14,0.0,17
352,811,164,15,15,0.0,18
352,29,164,16,16,0.0,16
352,3,131,R,17,0.0,12
352,16,10,R,18,0.0,13
352,9,4,R,19,0.0,19
352,807,3,R,20,0.0,\N
352,13,6,R,21,0.0,\N
352,808,4,R,22,0.0,\N
352,24,10,R,23,0.0,\N
352,810,166,R,24,0.0,\N
353,4,6,1,1,25.0,1
353,1,1,2,2,18.0,3
353,13,6,3,3,15.0,4
353,30,131,4,4,12.0,8
353,9,4,5,5,10.0,7
353,24,10,6,6,8.0,5
353,22,3,7,7,6.0,6
353,155,15,8,8,4.0,14
353,2,15,9,9,2.0,15
353,807,3,10,10,1.0,10
353,153,5,11,11,0.0,9
353,18,1,12,12,0.0,11
353,5,205,13,13,0.0,16
353,811,164,14,14,0.0,20
353,29,164,15,15,0.0,19
353,16,10,R,16,0.0,12
353,20,9,R,17,0.0,2
353,808,4,R,18,0.0,13
353,10,166,R,19,0.0,18
353,67,5,R,20,0.0,17
353,810,166,R,21,0.0,23
353,15,205,R,22,0.0,24
353,17,9,R,23,0.0,21
353,3,131,R,24,0.0,22
354,20,9,1,1,25.0,6
354,17,9,2,2,18.0,4
354,4,6,3,3,15.0,2
354,1,1,4,4,12.0,1
354,18,1,5,5,10.0,3
354,3,131,6,6,8.0,5
354,30,131,7,7,6.0,12
354,807,3,8,8,4.0,8
354,9,4,9,9,2.0,11
354,155,15,10,10,1.0,7
354,153,5,11,11,0.0,16
354,16,10,12,12,0.0,9
354,67,5,13,13,0.0,17
354,22,3,14,14,0.0,13
354,13,6,15,15,0.0,14
354,808,4,16,16,0.0,15
354,2,15,17,17,0.0,10
354,5,205,18,18,0.0,20
354,15,205,19,19,0.0,21
354,10,166,20,20,0.0,23
354,811,164,21,21,0.0,24
354,32,164,22,22,0.0,22
354,810,166,N,23,0.0,18
354,24,10,R,24,0.0,19
355,20,9,1,1,25.0,4
355,1,1,2,2,18.0,1
355,18,1,3,3,15.0,2
355,3,131,4,4,12.0,3
355,9,4,5,5,10.0,5
355,808,4,6,6,8.0,8
355,4,6,7,7,6.0,7
355,17,9,8,8,4.0,6
355,153,5,9,9,2.0,15
355,13,6,10,10,1.0,14
355,2,15,11,11,0.0,12
355,22,3,12,12,0.0,11
355,16,10,13,13,0.0,13
355,155,15,14,14,0.0,16
355,67,5,15,15,0.0,10
355,807,3,16,16,0.0,9
355,5,205,17,17,0.0,17
355,810,166,18,18,0.0,19
355,811,164,19,19,0.0,20
355,32,164,20,20,0.0,21
355,15,205,21,21,0.0,18
355,10,166,R,22,0.0,22
355,30,131,R,23,0.0,\N
355,24,10,R,24,0.0,\N
841,20,9,1,1,25.0,4
841,1,1,2,2,18.0,8
841,808,4,3,3,15.0,7
841,4,6,4,4,12.0,2
841,17,9,5,5,10.0,3
841,18,1,6,6,8.0,5
841,13,6,7,7,6.0,1
841,67,5,8,8,4.0,11
841,16,10,9,9,2.0,13
841,814,10,10,10,1.0,14
841,153,5,11,11,0.0,10
841,2,4,12,12,0.0,15
841,15,205,13,13,0.0,16
841,816,166,14,14,0.0,19
841,10,166,N,15,0.0,22
841,22,3,R,16,0.0,12
841,3,131,R,17,0.0,17
841,5,205,R,18,0.0,20
841,30,131,R,19,0.0,21
841,813,3,R,20,0.0,18
841,155,15,D,21,0.0,9
841,815,15,D,22,0.0,6
842,20,9,1,1,25.0,6
842,18,1,2,2,18.0,4
842,2,4,3,3,15.0,7
842,17,9,4,4,12.0,1
842,13,6,5,5,10.0,9
842,4,6,6,6,8.0,2
842,155,15,7,7,6.0,10
842,1,1,8,8,4.0,5
842,30,131,9,9,2.0,11
842,814,10,10,10,1.0,13
842,16,10,11,11,0.0,14
842,3,131,12,12,0.0,8
842,67,5,13,13,0.0,12
842,153,5,14,14,0.0,17
842,5,205,15,15,0.0,16
842,10,166,16,16,0.0,20
842,808,4,17,17,0.0,3
842,24,164,R,18,0.0,23
842,816,166,R,19,0.0,19
842,15,205,R,20,0.0,18
842,815,15,R,21,0.0,15
842,22,3,R,22,0.0,21
842,39,164,R,23,0.0,24
842,813,3,R,24,0.0,22
843,1,1,1,1,25.0,2
843,20,9,2,2,18.0,8
843,17,9,3,3,15.0,1
843,18,1,4,4,12.0,3
843,3,131,5,5,10.0,5
843,13,6,6,6,8.0,10
843,4,6,7,7,6.0,15
843,30,131,8,8,4.0,6
843,808,4,9,9,2.0,7
843,155,15,10,10,1.0,17
843,814,10,11,11,0.0,18
843,2,4,12,12,0.0,16
843,22,3,13,13,0.0,13
843,67,5,14,14,0.0,11
843,16,10,15,15,0.0,4
843,5,205,16,16,0.0,19
843,815,15,17,17,0.0,9
843,813,3,18,18,0.0,12
843,15,205,19,19,0.0,14
843,816,166,20,20,0.0,22
843,10,166,21,21,0.0,21
843,24,164,22,22,0.0,20
843,39,164,23,23,0.0,24
843,153,5,R,24,0.0,23
844,20,9,1,1,25.0,3
844,17,9,2,2,18.0,1
844,4,6,3,3,15.0,6
844,1,1,4,4,12.0,4
844,3,131,5,5,10.0,7
844,18,1,6,6,8.0,13
844,2,4,7,7,6.0,5
844,808,4,8,8,4.0,8
844,67,5,9,9,2.0,14
844,155,15,10,10,1.0,10
844,13,6,11,11,0.0,11
844,30,131,12,12,0.0,12
844,16,10,13,13,0.0,16
844,815,15,14,14,0.0,9
844,22,3,15,15,0.0,17
844,153,5,16,16,0.0,2
844,813,3,17,17,0.0,15
844,15,205,18,18,0.0,20
844,5,205,19,19,0.0,19
844,816,166,20,20,0.0,23
844,39,164,21,21,0.0,21
844,24,164,22,22,0.0,22
844,814,10,R,23,0.0,18
844,10,166,W,24,0.0,0
845,20,9,1,1,25.0,4
845,1,1,2,2,18.0,1
845,18,1,3,3,15.0,7
845,17,9,4,4,12.0,5
845,4,6,5,5,10.0,9
845,30,131,6,6,8.0,15
845,3,131,7,7,6.0,13
845,2,4,8,8,4.0,3
845,815,15,9,9,2.0,6
845,155,15,10,10,1.0,8
845,808,4,11,11,0.0,17
845,814,10,12,12,0.0,16
845,16,10,13,13,0.0,10
845,67,5,14,14,0.0,18
845,813,3,15,15,0.0,14
845,153,5,16,16,0.0,12
845,22,3,17,17,0.0,2
845,15,205,18,18,0.0,20
845,10,166,19,19,0.0,21
845,816,166,20,20,0.0,22
845,39,164,21,21,0.0,23
845,13,6,R,22,0.0,11
845,5,205,R,23,0.0,19
845,24,164,R,24,0.0,24
846,20,9,1,1,25.0,2
846,4,6,2,2,18.0,4
846,18,1,3,3,15.0,3
846,17,9,4,4,12.0,1
846,155,15,5,5,10.0,7
846,1,1,6,6,8.0,5
846,16,10,7,7,6.0,13
846,2,4,8,8,4.0,6
846,22,3,9,9,2.0,8
846,67,5,10,10,1.0,12
846,3,131,11,11,0.0,10
846,814,10,12,12,0.0,11
846,15,205,13,13,0.0,19
846,5,205,14,14,0.0,18
846,816,166,15,15,0.0,20
846,24,164,16,16,0.0,21
846,39,164,17,17,0.0,23
846,813,3,18,18,0.0,14
846,808,4,R,19,0.0,16
846,153,5,R,20,0.0,9
846,13,6,R,21,0.0,17
846,30,131,R,22,0.0,15
846,10,166,R,23,0.0,22
847,18,1,1,1,25.0,1
847,20,9,2,2,18.0,2
847,17,9,3,3,15.0,8
847,30,131,4,4,12.0,4
847,808,4,5,5,10.0,3
847,13,6,6,6,8.0,5
847,155,15,7,7,6.0,10
847,153,5,8,8,4.0,13
847,22,3,9,9,2.0,11
847,67,5,10,10,1.0,7
847,3,131,11,11,0.0,9
847,37,15,12,12,0.0,12
847,24,164,13,13,0.0,17
847,39,164,14,14,0.0,16
847,816,166,15,15,0.0,15
847,10,166,16,16,0.0,19
847,15,205,17,17,0.0,14
847,814,10,18,18,0.0,6
847,813,3,R,19,0.0,18
847,2,4,R,20,0.0,20
847,16,10,R,21,0.0,21
847,4,6,R,22,0.0,22
847,5,205,R,23,0.0,24
847,1,1,R,24,0.0,23
848,20,9,1,1,25.0,1
848,4,6,2,2,18.0,2
848,17,9,3,3,15.0,4
848,1,1,4,4,12.0,6
848,13,6,5,5,10.0,5
848,18,1,6,6,8.0,3
848,3,131,7,7,6.0,12
848,153,5,8,8,4.0,11
848,16,10,9,9,2.0,10
848,2,4,10,10,1.0,14
848,815,15,11,11,0.0,15
848,22,3,12,12,0.0,17
848,67,5,13,13,0.0,16
848,814,10,14,14,0.0,13
848,808,4,15,15,0.0,8
848,155,15,16,16,0.0,9
848,30,131,17,17,0.0,18
848,813,3,18,18,0.0,7
848,5,205,19,19,0.0,19
848,15,205,20,20,0.0,20
848,10,166,21,21,0.0,21
848,816,166,22,22,0.0,22
848,24,164,23,23,0.0,23
848,39,164,24,24,0.0,24
849,4,6,1,1,25.0,1
849,20,9,2,2,18.0,3
849,17,9,3,3,15.0,4
849,1,1,4,4,12.0,5
849,13,6,5,5,10.0,2
849,3,131,6,6,8.0,13
849,815,15,7,7,6.0,7
849,2,4,8,8,4.0,14
849,30,131,9,9,2.0,11
849,153,5,10,10,1.0,15
849,16,10,11,11,0.0,9
849,808,4,12,12,0.0,6
849,22,3,13,13,0.0,8
849,813,3,14,14,0.0,12
849,814,10,15,15,0.0,16
849,10,166,16,16,0.0,17
849,816,166,17,17,0.0,20
849,24,164,18,18,0.0,19
849,817,164,19,19,0.0,22
849,18,1,R,20,0.0,10
849,67,5,R,21,0.0,18
849,155,15,R,22,0.0,21
849,15,205,R,23,0.0,23
849,5,205,R,24,0.0,24
850,1,1,1,1,25.0,1
850,4,6,2,2,18.0,5
850,17,9,3,3,15.0,2
850,20,9,4,4,12.0,3
850,13,6,5,5,10.0,4
850,16,10,6,6,8.0,10
850,3,131,7,7,6.0,7
850,30,131,8,8,4.0,6
850,155,15,9,9,2.0,11
850,808,4,10,10,1.0,8
850,815,15,11,11,0.0,13
850,153,5,12,12,0.0,14
850,814,10,13,13,0.0,12
850,813,3,14,14,0.0,15
850,67,5,15,15,0.0,16
850,5,205,16,16,0.0,17
850,10,166,17,17,0.0,21
850,816,166,18,18,0.0,20
850,817,164,19,19,0.0,23
850,812,205,20,20,0.0,22
850,24,164,R,21,0.0,24
850,18,1,R,22,0.0,9
850,22,3,R,23,0.0,19
850,2,4,R,24,0.0,18
851,18,1,1,1,25.0,6
851,20,9,2,2,18.0,5
851,4,6,3,3,15.0,3
851,1,1,4,4,12.0,2
851,17,9,5,5,10.0,4
851,13,6,6,6,8.0,1
851,814,10,7,7,6.0,14
851,67,5,8,8,4.0,15
851,3,131,9,9,2.0,9
851,153,5,10,10,1.0,16
851,155,15,11,11,0.0,7
851,808,4,12,12,0.0,8
851,22,3,13,13,0.0,11
851,16,10,14,14,0.0,12
851,815,15,15,15,0.0,10
851,813,3,16,16,0.0,13
851,10,166,17,17,0.0,18
851,817,164,18,18,0.0,19
851,816,166,19,19,0.0,20
851,24,164,20,20,0.0,21
851,5,205,R,21,0.0,17
851,30,131,R,22,0.0,22
851,2,4,R,23,0.0,23
851,15,205,R,24,0.0,24
852,20,9,1,1,25.0,4
852,17,9,2,2,18.0,1
852,18,1,3,3,15.0,2
852,4,6,4,4,12.0,5
852,30,131,5,5,10.0,6
852,3,131,6,6,8.0,8
852,16,10,7,7,6.0,10
852,13,6,8,8,4.0,7
852,808,4,9,9,2.0,9
852,813,3,10,10,1.0,12
852,814,10,11,11,0.0,11
852,155,15,12,12,0.0,14
852,811,4,13,13,0.0,13
852,15,205,14,14,0.0,17
852,5,205,15,15,0.0,15
852,22,3,16,16,0.0,3
852,816,166,17,17,0.0,19
852,10,166,18,18,0.0,20
852,24,164,19,19,0.0,22
852,815,15,R,20,0.0,16
852,817,164,R,21,0.0,23
852,1,1,R,22,0.0,18
852,67,5,R,23,0.0,21
852,153,5,R,24,0.0,0
853,20,9,1,1,25.0,3
853,18,1,2,2,18.0,2
853,4,6,3,3,15.0,6
853,1,1,4,4,12.0,1
853,30,131,5,5,10.0,7
853,13,6,6,6,8.0,5
853,153,5,7,7,6.0,10
853,814,10,8,8,4.0,8
853,811,4,9,9,2.0,4
853,67,5,10,10,1.0,9
853,813,3,11,11,0.0,12
853,22,3,12,12,0.0,11
853,5,205,13,13,0.0,14
853,15,205,14,14,0.0,15
853,10,166,15,15,0.0,17
853,817,164,N,16,0.0,20
853,815,15,R,17,0.0,13
853,155,15,R,18,0.0,16
853,16,10,R,19,0.0,19
853,17,9,R,20,0.0,18
853,816,166,R,21,0.0,0
853,808,4,R,22,0.0,0
853,3,131,R,23,0.0,0
853,24,164,R,24,0.0,0
854,20,9,1,1,25.0,2
854,18,1,2,2,18.0,1
854,17,9,3,3,15.0,3
854,4,6,4,4,12.0,5
854,1,1,5,5,10.0,4
854,814,10,6,6,8.0,15
854,3,131,7,7,6.0,16
854,16,10,8,8,4.0,17
854,13,6,9,9,2.0,8
854,815,15,10,10,1.0,18
854,813,3,11,11,0.0,10
854,67,5,12,12,0.0,7
854,22,3,13,13,0.0,19
854,155,15,14,14,0.0,6
854,811,4,15,15,0.0,12
854,5,205,16,16,0.0,13
854,808,4,17,17,0.0,14
854,816,166,18,18,0.0,22
854,817,164,19,19,0.0,23
854,24,164,20,20,0.0,21
854,153,5,21,21,0.0,11
854,15,205,R,22,0.0,20
854,30,131,R,23,0.0,9
854,10,166,R,24,0.0,24
855,18,1,1,1,25.0,1
855,4,6,2,2,18.0,4
855,20,9,3,3,15.0,6
855,17,9,4,4,12.0,5
855,1,1,5,5,10.0,9
855,30,131,6,6,8.0,12
855,13,6,7,7,6.0,11
855,815,15,8,8,4.0,2
855,808,4,9,9,2.0,7
855,3,131,10,10,1.0,3
855,16,10,11,11,0.0,14
855,814,10,12,12,0.0,13
855,155,15,13,13,0.0,19
855,813,3,14,14,0.0,10
855,153,5,15,15,0.0,8
855,811,4,16,16,0.0,15
855,22,3,17,17,0.0,16
855,5,205,18,18,0.0,17
855,15,205,19,19,0.0,18
855,10,166,20,20,0.0,21
855,816,166,21,21,0.0,22
855,817,164,22,22,0.0,20
855,24,164,23,23,0.0,24
855,67,5,R,24,0.0,23
856,20,9,1,1,25.0,1
856,1,1,2,2,18.0,3
856,17,9,3,3,15.0,2
856,18,1,4,4,12.0,7
856,4,6,5,5,10.0,6
856,13,6,6,6,8.0,5
856,153,5,7,7,6.0,8
856,3,131,8,8,4.0,9
856,67,5,9,9,2.0,4
856,814,10,10,10,1.0,12
856,16,10,11,11,0.0,10
856,22,3,12,12,0.0,13
856,811,4,13,13,0.0,16
856,5,205,14,14,0.0,15
856,155,15,15,15,0.0,11
856,815,15,16,16,0.0,14
856,15,205,17,17,0.0,17
856,10,166,18,18,0.0,18
856,817,164,19,19,0.0,21
856,816,166,20,20,0.0,20
856,24,164,21,21,0.0,24
856,813,3,R,22,0.0,19
856,808,4,R,23,0.0,23
856,30,131,R,24,0.0,22
857,20,9,1,1,25.0,1
857,18,1,2,2,18.0,4
857,4,6,3,3,15.0,3
857,17,9,4,4,12.0,2
857,30,131,5,5,10.0,5
857,3,131,6,6,8.0,6
857,1,1,7,7,6.0,9
857,153,5,8,8,4.0,10
857,16,10,9,9,2.0,12
857,815,15,10,10,1.0,14
857,808,4,11,11,0.0,11
857,811,4,12,12,0.0,13
857,814,10,13,13,0.0,8
857,5,205,14,14,0.0,16
857,22,3,15,15,0.0,7
857,816,166,16,16,0.0,21
857,39,164,17,17,0.0,20
857,817,164,18,18,0.0,18
857,15,205,19,19,0.0,19
857,13,6,R,20,0.0,15
857,67,5,R,21,0.0,17
857,813,3,R,22,0.0,22
857,10,166,R,23,0.0,23
857,155,15,R,24,0.0,0
858,1,1,1,1,25.0,3
858,4,6,2,2,18.0,6
858,18,1,3,3,15.0,2
858,17,9,4,4,12.0,1
858,13,6,5,5,10.0,10
858,3,131,6,6,8.0,7
858,30,131,7,7,6.0,15
858,16,10,8,8,4.0,14
858,814,10,9,9,2.0,9
858,155,15,10,10,1.0,4
858,815,15,11,11,0.0,12
858,22,3,12,12,0.0,11
858,808,4,13,13,0.0,5
858,813,3,14,14,0.0,13
858,153,5,15,15,0.0,8
858,811,4,16,16,0.0,16
858,5,205,17,17,0.0,17
858,15,205,18,18,0.0,19
858,10,166,19,19,0.0,20
858,24,164,20,20,0.0,22
858,817,164,R,21,0.0,21
858,67,5,R,22,0.0,18
858,816,166,R,23,0.0,23
858,20,9,R,24,0.0,0
859,17,9,1,1,25.0,1
859,20,9,2,2,18.0,3
859,18,1,3,3,15.0,2
859,4,6,4,4,12.0,4
859,13,6,5,5,10.0,12
859,16,10,6,6,8.0,8
859,3,131,7,7,6.0,10
859,814,10,8,8,4.0,14
859,155,15,9,9,2.0,15
859,808,4,10,10,1.0,7
859,153,5,11,11,0.0,9
859,67,5,12,12,0.0,13
859,815,15,13,13,0.0,16
859,22,3,14,14,0.0,6
859,30,131,15,15,0.0,5
859,5,205,16,16,0.0,17
859,811,4,17,17,0.0,18
859,15,205,18,18,0.0,19
859,816,166,19,19,0.0,22
859,817,164,20,20,0.0,20
859,24,164,R,21,0.0,23
859,1,1,R,22,0.0,11
859,813,3,R,23,0.0,21
859,10,166,R,24,0.0,24
860,18,1,1,1,25.0,1
860,20,9,2,2,18.0,2
860,1,1,3,3,15.0,4
860,17,9,4,4,12.0,3
860,4,6,5,5,10.0,7
860,155,15,6,6,8.0,10
860,8,208,7,7,6.0,11
860,815,15,8,8,4.0,12
860,817,5,9,9,2.0,8
860,814,10,10,10,1.0,9
860,818,5,11,11,0.0,6
860,3,131,12,12,0.0,14
860,813,3,13,13,0.0,5
860,10,206,14,14,0.0,19
860,819,206,15,15,0.0,20
860,811,3,16,16,0.0,13
860,13,6,R,17,0.0,15
860,5,207,R,18,0.0,17
860,808,207,R,19,0.0,16
860,30,131,R,20,0.0,18
860,154,208,R,21,0.0,0
860,807,10,R,22,0.0,0
860,37,164,F,23,0.0,0
860,39,164,F,24,0.0,0
861,4,6,1,1,25.0,7
861,815,15,2,2,18.0,3
861,1,1,3,3,15.0,6
861,17,9,4,4,12.0,2
861,8,208,5,5,10.0,1
861,811,3,6,6,8.0,5
861,814,10,7,7,6.0,10
861,818,5,8,8,4.0,12
861,807,10,9,9,2.0,15
861,30,131,10,10,1.0,9
861,20,9,11,11,0.0,4
861,817,5,12,12,0.0,8
861,3,131,13,13,0.0,11
861,18,1,14,14,0.0,14
861,13,6,15,15,0.0,13
861,808,207,16,16,0.0,17
861,10,206,17,17,0.0,20
861,5,207,18,18,0.0,18
861,813,3,19,19,0.0,16
861,819,206,20,20,0.0,21
861,39,164,21,21,0.0,22
861,37,164,22,22,0.0,23
861,155,15,R,23,0.0,19
861,154,208,R,24,0.0,24
862,3,131,1,1,25.0,8
862,18,1,2,2,18.0,3
862,1,1,3,3,15.0,6
862,17,9,4,4,12.0,5
862,20,9,5,5,10.0,7
862,154,208,6,6,8.0,11
862,811,3,7,7,6.0,16
862,813,3,8,8,4.0,4
862,4,6,9,9,2.0,12
862,155,15,10,10,1.0,1
862,815,15,11,11,0.0,10
862,814,10,12,12,0.0,17
862,13,6,13,13,0.0,14
862,8,208,14,14,0.0,18
862,807,10,15,15,0.0,9
862,818,5,16,16,0.0,2
862,817,5,17,17,0.0,15
862,808,207,18,18,0.0,19
862,10,206,19,19,0.0,21
862,819,206,20,20,0.0,20
862,37,164,21,21,0.0,22
862,39,164,22,22,0.0,23
862,5,207,23,23,0.0,13
862,30,131,R,24,0.0,24
863,20,9,1,1,25.0,1
863,8,208,2,2,18.0,5
863,154,208,3,3,15.0,3
863,17,9,4,4,12.0,6
863,3,131,5,5,10.0,10
863,814,10,6,6,8.0,18
863,4,6,7,7,6.0,15
863,1,1,8,8,4.0,7
863,13,6,9,9,2.0,12
863,30,131,10,10,1.0,13
863,815,15,11,11,0.0,14
863,807,10,12,12,0.0,17
863,155,15,13,13,0.0,2
863,818,5,14,14,0.0,4
863,817,5,15,15,0.0,8
863,808,207,16,16,0.0,16
863,5,207,17,17,0.0,19
863,18,1,18,18,0.0,9
863,10,206,19,19,0.0,23
863,37,164,20,20,0.0,22
863,39,164,21,21,0.0,20
863,811,3,22,22,0.0,11
863,813,3,R,23,0.0,21
863,819,206,R,24,0.0,24
864,813,3,1,1,25.0,6
864,4,6,2,2,18.0,3
864,8,208,3,3,15.0,2
864,154,208,4,4,12.0,1
864,155,15,5,5,10.0,8
864,20,9,6,6,8.0,4
864,3,131,7,7,6.0,7
864,1,1,8,8,4.0,18
864,18,1,9,9,2.0,14
864,807,10,10,10,1.0,17
864,17,9,11,11,0.0,5
864,818,5,12,12,0.0,9
864,817,5,13,13,0.0,12
864,814,10,14,14,0.0,10
864,13,6,15,15,0.0,11
864,5,207,16,16,0.0,15
864,808,207,17,17,0.0,16
864,10,206,18,18,0.0,19
864,37,164,19,19,0.0,20
864,815,15,R,20,0.0,13
864,819,206,R,21,0.0,22
864,39,164,R,22,0.0,24
864,811,3,R,23,0.0,23
864,30,131,R,24,0.0,21
865,17,9,1,1,25.0,3
865,3,131,2,2,18.0,7
865,4,6,3,3,15.0,5
865,20,9,4,4,12.0,9
865,1,1,5,5,10.0,4
